"ESVG 2010, Quartalsaggregate des Bruttoinlandprodukts, Produktionsansatz, unbereinigte Daten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,4,"161,368",0.6%,"156,136",0.9%,"1,052",0.7%,210,-3.1%,"29,420",1.5%,"6,318",-4.5%,"2,396",-1.2%,595,-3.2%,"7,960",2.3%,"26,450",-4.6%,"6,931",-4.3%,"12,662",1.6%,"2,800",-0.5%,"8,983",-4.6%,"7,192",8.6%,"25,048",3.3%,"16,092",2.4%,950,8.0%,"10,753",5.1%,"1,008",-7.7%,"2,078",4.8%,488,1.1%,"5,231",-6.3%,"8,465",-1.6%,"-3,234",7.1%,,
2012,1,"157,861",1.2%,"152,144",1.2%,"1,022",-5.8%,190,-5.1%,"28,059",-1.1%,"6,468",-3.3%,"2,376",5.7%,567,-13.7%,"7,168",1.1%,"23,913",-0.6%,"6,268",-1.0%,"12,541",2.0%,"3,071",-3.1%,"9,001",-3.9%,"7,279",6.8%,"25,232",2.9%,"16,061",2.0%,938,3.6%,"10,898",6.2%,"1,275",24.1%,"2,057",2.2%,495,3.3%,"5,717",-0.3%,"9,226",2.9%,"-3,509",8.5%,,
2012,2,"160,765",0.7%,"155,471",1.0%,"1,029",-6.7%,212,2.8%,"28,564",-2.6%,"6,548",-0.4%,"2,552",12.3%,541,-16.5%,"7,863",1.0%,"24,908",-0.6%,"6,426",-2.5%,"12,994",2.7%,"2,926",-3.4%,"9,078",-1.5%,"7,352",5.5%,"25,349",2.1%,"16,071",1.3%,922,0.4%,"11,023",5.1%,"1,541",50.6%,"2,046",-0.3%,499,4.2%,"5,293",-8.1%,"8,802",-2.1%,"-3,509",8.5%,,
2012,3,"160,827",1.4%,"155,913",1.9%,"1,009",-4.9%,213,-0.6%,"28,248",-1.0%,"6,612",5.0%,"2,624",9.3%,519,-17.1%,"8,057",1.2%,"24,174",1.3%,"6,228",-1.0%,"13,061",2.5%,"3,323",-3.5%,"9,100",2.6%,"7,413",4.6%,"25,540",2.0%,"16,188",1.0%,925,-1.0%,"11,180",5.2%,"1,789",75.3%,"2,051",-0.9%,501,3.9%,"4,914",-12.3%,"8,423",-4.7%,"-3,509",8.5%,,
2012,4,"164,193",1.8%,"159,042",1.9%,"1,024",-2.6%,211,0.9%,"29,256",-0.6%,"6,670",5.6%,"2,516",5.0%,523,-12.1%,"8,102",1.8%,"26,795",1.3%,"6,856",-1.1%,"13,031",2.9%,"2,781",-0.7%,"9,286",3.4%,"7,455",3.7%,"25,598",2.2%,"16,254",1.0%,940,-1.1%,"11,306",5.1%,"1,391",37.9%,"2,072",-0.3%,500,2.5%,"5,151",-1.5%,"8,660",2.3%,"-3,509",8.5%,,
2013,1,"159,036",0.7%,"153,640",1.0%,"1,042",2.0%,199,4.6%,"27,973",-0.3%,"6,870",6.2%,"2,546",7.2%,548,-3.5%,"7,336",2.3%,"23,316",-2.5%,"6,095",-2.8%,"12,614",0.6%,"3,110",1.3%,"9,436",4.8%,"7,471",2.6%,"25,835",2.4%,"16,313",1.6%,945,0.8%,"11,367",4.3%,"1,002",-21.4%,"2,094",1.8%,492,-0.7%,"5,396",-5.6%,"8,931",-3.2%,"-3,535",0.7%,,
2013,2,"164,193",2.1%,"158,609",2.0%,"1,058",2.7%,221,4.1%,"29,440",3.1%,"7,041",7.5%,"2,550",-0.1%,555,2.6%,"8,110",3.1%,"24,801",-0.4%,"6,403",-0.4%,"13,204",1.6%,"2,985",2.0%,"9,614",5.9%,"7,476",1.7%,"26,200",3.4%,"16,375",1.9%,952,3.3%,"11,449",3.9%,999,-35.2%,"2,129",4.0%,489,-2.1%,"5,584",5.5%,"9,119",3.6%,"-3,535",0.7%,,
2013,3,"164,159",2.1%,"158,899",1.9%,"1,099",9.0%,217,2.1%,"29,163",3.2%,"6,907",4.5%,"2,487",-5.2%,561,8.1%,"8,284",2.8%,"24,339",0.7%,"6,267",0.6%,"13,145",0.6%,"3,482",4.8%,"9,322",2.4%,"7,462",0.7%,"26,660",4.4%,"16,592",2.5%,967,4.5%,"11,521",3.1%,991,-44.6%,"2,117",3.2%,490,-2.1%,"5,259",7.0%,"8,794",4.4%,"-3,535",0.7%,,
2013,4,"167,224",1.8%,"162,203",2.0%,"1,138",11.1%,215,1.5%,"29,949",2.4%,"6,759",1.3%,"2,418",-3.9%,573,9.6%,"8,360",3.2%,"27,041",0.9%,"6,967",1.6%,"13,042",0.1%,"2,866",3.0%,"9,384",1.1%,"7,421",-0.5%,"26,822",4.8%,"16,760",3.1%,993,5.6%,"11,614",2.7%,987,-29.0%,"2,124",2.5%,496,-0.7%,"5,021",-2.5%,"8,556",-1.2%,"-3,535",0.7%,,
2014,1,"162,486",2.2%,"156,945",2.2%,"1,184",13.6%,197,-1.2%,"28,536",2.0%,"6,783",-1.3%,"2,135",-16.1%,581,6.0%,"7,662",4.4%,"23,663",1.5%,"6,118",0.4%,"12,865",2.0%,"3,182",2.3%,"9,124",-3.3%,"7,342",-1.7%,"27,096",4.9%,"16,771",2.8%,997,5.5%,"11,688",2.8%,"1,297",29.4%,"2,119",1.2%,505,2.7%,"5,541",2.7%,"9,058",1.4%,"-3,517",-0.5%,,
2014,2,"166,446",1.4%,"161,121",1.6%,"1,210",14.4%,205,-7.0%,"29,354",-0.3%,"6,839",-2.9%,"2,219",-13.0%,588,5.9%,"8,298",2.3%,"25,387",2.4%,"6,488",1.3%,"13,358",1.2%,"3,044",2.0%,"9,044",-5.9%,"7,310",-2.2%,"27,386",4.5%,"16,762",2.4%,997,4.7%,"11,666",1.9%,"1,609",61.0%,"2,170",2.0%,513,4.8%,"5,325",-4.6%,"8,842",-3.0%,"-3,517",-0.5%,,
2014,3,"166,663",1.5%,"161,135",1.4%,"1,198",9.0%,201,-7.4%,"29,029",-0.5%,"6,834",-1.1%,"2,280",-8.3%,592,5.6%,"8,463",2.2%,"24,651",1.3%,"6,296",0.5%,"13,458",2.4%,"3,497",0.4%,"8,943",-4.1%,"7,315",-2.0%,"27,743",4.1%,"16,853",1.6%,"1,001",3.5%,"11,851",2.9%,"1,397",41.0%,"2,145",1.3%,518,5.6%,"5,528",5.1%,"9,045",2.8%,"-3,517",-0.5%,,
2014,4,"170,023",1.7%,"164,994",1.7%,"1,126",-1.1%,200,-6.9%,"29,894",-0.2%,"6,907",2.2%,"2,403",-0.6%,587,2.4%,"8,482",1.5%,"27,619",2.1%,"6,988",0.3%,"13,381",2.6%,"2,893",1.0%,"9,225",-1.7%,"7,350",-1.0%,"27,863",3.9%,"17,031",1.6%,"1,011",1.9%,"12,095",4.1%,"1,158",17.4%,"2,146",1.0%,532,7.3%,"5,029",0.1%,"8,546",-0.1%,"-3,517",-0.5%,,
2015,1,"163,789",0.8%,"158,450",1.0%,"1,061",-10.3%,198,0.5%,"28,010",-1.8%,"7,117",4.9%,"2,580",20.8%,571,-1.6%,"7,876",2.8%,"23,631",-0.1%,"6,053",-1.1%,"13,228",2.8%,"3,147",-1.1%,"9,120",0.0%,"7,411",0.9%,"27,929",3.1%,"16,965",1.2%,"1,022",2.5%,"12,079",3.3%,938,-27.7%,"2,150",1.5%,534,5.8%,"5,339",-3.6%,"8,981",-0.9%,"-3,642",3.5%,,
2015,2,"166,771",0.2%,"161,520",0.2%,"1,022",-15.5%,211,2.6%,"28,452",-3.1%,"7,362",7.6%,"2,806",26.5%,576,-2.0%,"8,482",2.2%,"24,907",-1.9%,"6,369",-1.8%,"13,818",3.4%,"2,999",-1.5%,"8,970",-0.8%,"7,470",2.2%,"28,083",2.5%,"16,941",1.1%,"1,022",2.5%,"12,103",3.7%,944,-41.3%,"2,174",0.2%,539,5.2%,"5,252",-1.4%,"8,894",0.6%,"-3,642",3.5%,,
2015,3,"167,124",0.3%,"161,755",0.4%,"1,041",-13.1%,213,5.9%,"28,343",-2.4%,"7,700",12.7%,"2,634",15.5%,573,-3.2%,"8,649",2.2%,"24,394",-1.0%,"6,193",-1.6%,"13,921",3.4%,"3,436",-1.8%,"8,857",-1.0%,"7,526",2.9%,"28,168",1.5%,"17,003",0.9%,"1,027",2.6%,"12,306",3.8%,962,-31.1%,"2,159",0.7%,543,4.9%,"5,370",-2.9%,"9,012",-0.4%,"-3,642",3.5%,,
2015,4,"170,322",0.2%,"165,302",0.2%,"1,060",-5.9%,205,2.8%,"29,548",-1.2%,"8,002",15.8%,"2,495",3.8%,561,-4.3%,"8,682",2.4%,"27,122",-1.8%,"6,856",-1.9%,"13,774",2.9%,"2,796",-3.4%,"9,129",-1.0%,"7,581",3.2%,"28,057",0.7%,"17,133",0.6%,"1,040",2.8%,"12,392",2.5%,984,-15.0%,"2,193",2.2%,549,3.2%,"5,020",-0.2%,"8,662",1.4%,"-3,642",3.5%,,
2016,1,"165,748",1.2%,"160,713",1.4%,"1,092",2.9%,212,7.3%,"28,680",2.4%,"8,243",15.8%,"2,291",-11.2%,571,0.0%,"7,943",0.9%,"23,824",0.8%,"6,011",-0.7%,"13,539",2.3%,"3,093",-1.7%,"8,948",-1.9%,"7,637",3.0%,"28,001",0.3%,"17,147",1.1%,"1,047",2.4%,"12,626",4.5%,"1,331",41.9%,"2,176",1.2%,555,4.0%,"5,035",-5.7%,"8,765",-2.4%,"-3,730",2.4%,,
2016,2,"170,331",2.1%,"164,887",2.1%,"1,110",8.6%,220,4.4%,"29,550",3.9%,"8,433",14.5%,"2,435",-13.2%,600,4.1%,"8,534",0.6%,"25,163",1.0%,"6,294",-1.2%,"14,124",2.2%,"2,928",-2.4%,"8,976",0.1%,"7,670",2.7%,"28,272",0.7%,"17,144",1.2%,"1,045",2.2%,"12,691",4.9%,"1,677",77.6%,"2,184",0.5%,565,4.8%,"5,444",3.7%,"9,174",3.2%,"-3,730",2.4%,,
2016,3,"169,831",1.6%,"164,589",1.8%,"1,139",9.4%,219,3.2%,"29,234",3.1%,"8,517",10.6%,"2,236",-15.1%,585,2.0%,"8,640",-0.1%,"24,327",-0.3%,"6,096",-1.6%,"13,971",0.4%,"3,452",0.5%,"8,895",0.4%,"7,679",2.0%,"28,306",0.5%,"17,218",1.3%,"1,055",2.7%,"12,855",4.5%,"2,017",109.6%,"2,193",1.6%,567,4.4%,"5,242",-2.4%,"8,973",-0.4%,"-3,730",2.4%,,
2016,4,"171,938",0.9%,"167,363",1.2%,"1,119",5.6%,213,3.8%,"30,022",1.6%,"8,679",8.5%,"1,889",-24.3%,580,3.4%,"8,638",-0.5%,"27,199",0.3%,"6,811",-0.7%,"14,008",1.7%,"2,827",1.1%,"9,024",-1.2%,"7,659",1.0%,"28,434",1.3%,"17,357",1.3%,"1,060",2.0%,"12,980",4.7%,"1,574",60.0%,"2,212",0.9%,568,3.4%,"4,575",-8.9%,"8,305",-4.1%,"-3,730",2.4%,,
2017,1,"167,468",1.0%,"162,111",0.9%,"1,078",-1.3%,208,-1.9%,"29,195",1.8%,"8,869",7.6%,"2,036",-11.1%,579,1.3%,"7,899",-0.6%,"24,424",2.5%,"6,010",0.0%,"13,719",1.3%,"3,085",-0.3%,"8,590",-4.0%,"7,599",-0.5%,"28,354",1.3%,"17,316",1.0%,"1,054",0.7%,"13,047",3.3%,"1,141",-14.3%,"2,222",2.1%,564,1.6%,"5,357",6.4%,"9,183",4.8%,"-3,826",2.6%,,
2017,2,"169,979",-0.2%,"165,243",0.2%,"1,056",-4.9%,220,0.1%,"29,882",1.1%,"8,958",6.2%,"2,372",-2.6%,573,-4.4%,"8,509",-0.3%,"25,290",0.5%,"6,220",-1.2%,"14,184",0.4%,"3,062",4.6%,"8,681",-3.3%,"7,605",-0.8%,"28,471",0.7%,"17,302",0.9%,"1,053",0.8%,"13,044",2.8%,"1,173",-30.0%,"2,198",0.7%,568,0.5%,"4,736",-13.0%,"8,562",-6.7%,"-3,826",2.6%,,
2017,3,"171,292",0.9%,"165,616",0.6%,"1,079",-5.2%,221,0.6%,"29,539",1.0%,"9,017",5.9%,"2,446",9.4%,584,-0.2%,"8,631",-0.1%,"24,769",1.8%,"6,028",-1.1%,"14,248",2.0%,"3,518",1.9%,"8,503",-4.4%,"7,675",0.0%,"28,783",1.7%,"17,412",1.1%,"1,070",1.5%,"13,120",2.1%,"1,206",-40.2%,"2,239",2.1%,573,1.0%,"5,675",8.3%,"9,501",5.9%,"-3,826",2.6%,,
2017,4,"175,820",2.3%,"170,635",2.0%,"1,108",-1.0%,224,4.8%,"31,120",3.7%,"9,305",7.2%,"2,174",15.1%,601,3.6%,"8,771",1.5%,"27,877",2.5%,"6,719",-1.4%,"14,299",2.1%,"2,886",2.1%,"9,015",-0.1%,"7,817",2.1%,"28,914",1.7%,"17,590",1.3%,"1,076",1.6%,"13,130",1.2%,"1,213",-22.9%,"2,237",1.1%,583,2.7%,"5,185",13.3%,"9,011",8.5%,"-3,826",2.6%,,
2018,1,"172,422",3.0%,"167,902",3.6%,"1,131",4.8%,227,9.2%,"30,461",4.3%,"9,836",10.9%,"2,400",17.9%,629,8.7%,"8,059",2.0%,"25,072",2.7%,"5,929",-1.3%,"14,085",2.7%,"3,240",5.0%,"9,067",5.6%,"8,045",5.9%,"29,344",3.5%,"17,509",1.1%,"1,071",1.7%,"13,103",0.4%,"1,609",41.0%,"2,251",1.3%,597,5.7%,"4,521",-15.6%,"8,446",-8.0%,"-3,925",2.6%,,
2018,2,"178,903",5.3%,"173,470",5.0%,"1,134",7.3%,237,7.7%,"31,799",6.4%,"10,002",11.7%,"2,751",16.0%,636,10.9%,"8,722",2.5%,"26,458",4.6%,"6,206",-0.2%,"14,743",3.9%,"3,156",3.1%,"9,372",8.0%,"8,163",7.3%,"29,728",4.4%,"17,509",1.2%,"1,061",0.7%,"13,127",0.6%,"2,011",71.5%,"2,280",3.7%,580,2.1%,"5,434",14.7%,"9,359",9.3%,"-3,925",2.6%,,
2018,3,"177,174",3.4%,"171,909",3.8%,"1,142",5.8%,237,7.4%,"30,860",4.5%,"9,928",10.1%,"2,634",7.7%,612,4.8%,"8,820",2.2%,"25,042",1.1%,"5,963",-1.1%,"14,576",2.3%,"3,665",4.2%,"9,311",9.5%,"8,186",6.7%,"30,180",4.9%,"17,561",0.9%,"1,071",0.0%,"13,371",1.9%,"1,749",45.1%,"2,308",3.1%,585,2.1%,"5,265",-7.2%,"9,191",-3.3%,"-3,925",2.6%,,
2018,4,"181,022",3.0%,"175,887",3.1%,"1,161",4.8%,229,2.4%,"32,229",3.6%,"10,104",8.6%,"2,445",12.5%,557,-7.3%,"8,748",-0.3%,"28,225",1.2%,"6,763",0.7%,"14,743",3.1%,"2,950",2.2%,"9,276",2.9%,"8,119",3.9%,"30,367",5.0%,"17,758",1.0%,"1,073",-0.3%,"13,596",3.6%,"1,492",23.0%,"2,333",4.3%,586,0.6%,"5,135",-1.0%,"9,060",0.6%,"-3,925",2.6%,,
2019,1,"175,898",2.0%,"170,653",1.6%,"1,150",1.7%,239,5.2%,"31,345",2.9%,"10,304",4.8%,"2,576",7.3%,502,-20.2%,"8,080",0.3%,"24,289",-3.1%,"5,931",0.0%,"14,413",2.3%,"3,233",-0.2%,"9,364",3.3%,"7,959",-1.1%,"30,557",4.1%,"17,828",1.8%,"1,071",0.0%,"13,862",5.8%,"1,234",-23.3%,"2,369",5.2%,583,-2.3%,"5,245",16.0%,"9,258",9.6%,"-4,013",2.2%,,
2019,2,"179,348",0.2%,"174,555",0.6%,"1,133",0.0%,232,-2.4%,"32,423",2.0%,"10,472",4.7%,"2,716",-1.3%,471,-26.0%,"8,685",-0.4%,"25,549",-3.4%,"6,335",2.1%,"14,896",1.0%,"3,263",3.4%,"9,584",2.3%,"7,831",-4.1%,"30,644",3.1%,"17,824",1.8%,"1,060",-0.1%,"13,975",6.5%,"1,251",-37.8%,"2,400",5.3%,619,6.7%,"4,793",-11.8%,"8,807",-5.9%,"-4,013",2.2%,,
2019,3,"179,056",1.1%,"174,254",1.4%,"1,154",1.0%,230,-3.2%,"31,990",3.7%,"10,562",6.4%,"3,118",18.4%,444,-27.4%,"8,843",0.3%,"24,256",-3.1%,"6,129",2.8%,"15,105",3.6%,"3,757",2.5%,"9,481",1.8%,"7,719",-5.7%,"30,825",2.1%,"18,007",2.5%,"1,077",0.5%,"14,008",4.8%,"1,261",-27.9%,"2,365",2.5%,617,5.5%,"4,802",-8.8%,"8,815",-4.1%,"-4,013",2.2%,,
2019,4,"182,576",0.9%,"177,564",1.0%,"1,207",3.9%,222,-2.8%,"32,732",1.6%,"10,569",4.6%,"2,917",19.3%,435,-22.0%,"9,021",3.1%,"26,795",-5.1%,"6,861",1.4%,"14,998",1.7%,"3,056",3.6%,"9,911",6.8%,"7,607",-6.3%,"31,007",2.1%,"18,250",2.8%,"1,087",1.3%,"14,081",3.6%,"1,251",-16.2%,"2,371",1.6%,616,5.1%,"5,012",-2.4%,"9,025",-0.4%,"-4,013",2.2%,,
2020,1,"174,916",-0.6%,"169,832",-0.5%,"1,224",6.4%,221,-7.5%,"31,444",0.3%,"10,869",5.5%,"2,938",14.0%,454,-9.6%,"8,243",2.0%,"22,716",-6.5%,"5,804",-2.1%,"14,500",0.6%,"2,723",-15.8%,"9,895",5.7%,"7,484",-6.0%,"30,923",1.2%,"18,368",3.0%,"1,000",-6.7%,"13,873",0.1%,"1,059",-14.2%,"2,202",-7.0%,566,-2.9%,"5,084",-3.1%,"9,208",-0.5%,"-4,125",2.8%,,
2020,2,"164,952",-8.0%,"160,713",-7.9%,"1,214",7.1%,224,-3.2%,"28,870",-11.0%,"10,787",3.0%,"2,935",8.1%,459,-2.5%,"8,349",-3.9%,"23,056",-9.8%,"6,031",-4.8%,"12,689",-14.8%,862,-73.6%,"9,418",-1.7%,"7,334",-6.3%,"29,997",-2.1%,"18,341",2.9%,793,-25.2%,"13,328",-4.6%,428,-65.8%,"1,992",-17.0%,424,-31.4%,"4,239",-11.6%,"8,364",-5.0%,"-4,125",2.8%,,
2020,3,"176,351",-1.5%,"171,447",-1.6%,"1,239",7.4%,232,1.0%,"30,899",-3.4%,"10,243",-3.0%,"2,930",-6.0%,464,4.6%,"9,099",2.9%,"23,956",-1.2%,"6,120",-0.2%,"14,200",-6.0%,"2,783",-25.9%,"9,321",-1.7%,"7,147",-7.4%,"31,200",1.2%,"18,410",2.2%,"1,070",-0.6%,"14,504",3.5%,"1,117",-11.4%,"2,313",-2.2%,562,-8.8%,"4,904",2.1%,"9,029",2.4%,"-4,125",2.8%,,
2020,4,"180,401",-1.2%,"175,707",-1.0%,"1,238",2.6%,233,4.5%,"32,696",-0.1%,"10,299",-2.6%,"2,638",-9.6%,483,11.0%,"9,146",1.4%,"27,656",3.2%,"6,886",0.4%,"13,687",-8.7%,"1,690",-44.7%,"9,633",-2.8%,"6,912",-9.1%,"31,533",1.7%,"18,661",2.3%,"1,079",-0.7%,"14,628",3.9%,897,-28.3%,"2,342",-1.2%,557,-9.6%,"4,694",-6.3%,"8,819",-2.3%,"-4,125",2.8%,,
2021,1,"176,785",1.1%,"171,685",1.1%,"1,148",-6.2%,242,9.6%,"33,977",8.1%,"12,095",11.3%,"2,244",-23.6%,502,10.6%,"8,484",2.9%,"24,521",7.9%,"5,956",2.6%,"13,571",-6.4%,944,-65.3%,"9,903",0.1%,"6,579",-12.1%,"31,686",2.5%,"18,822",2.5%,"1,007",0.7%,"14,485",4.4%,774,-26.9%,"2,297",4.3%,499,-11.9%,"5,101",0.3%,"9,278",0.8%,"-4,178",1.3%,,
2021,2,"185,235",12.3%,"179,871",11.9%,"1,156",-4.7%,261,16.2%,"36,015",24.7%,"13,055",21.0%,"2,034",-30.7%,509,11.1%,"9,082",8.8%,"27,258",18.2%,"6,536",8.4%,"14,003",10.4%,"1,583",83.7%,"10,237",8.7%,"6,444",-12.1%,"32,485",8.3%,"18,796",2.5%,"1,049",32.3%,"14,500",8.8%,"1,495",249.2%,"2,415",21.2%,547,29.0%,"5,364",26.5%,"9,542",14.1%,"-4,178",1.3%,,
2021,3,"188,923",7.1%,"183,588",7.1%,"1,181",-4.7%,252,8.9%,"36,030",16.6%,"13,262",29.5%,"2,118",-27.7%,513,10.5%,"9,347",2.7%,"26,247",9.6%,"6,171",0.8%,"14,759",3.9%,"2,908",4.5%,"10,316",10.7%,"6,478",-9.4%,"33,411",7.1%,"19,006",3.2%,"1,088",1.6%,"14,843",2.3%,"2,000",79.0%,"2,508",8.4%,584,3.9%,"5,334",8.8%,"9,512",5.3%,"-4,178",1.3%,,
2021,4,"194,124",7.6%,"189,028",7.6%,"1,191",-3.8%,245,5.5%,"37,309",14.1%,"13,266",28.8%,"1,971",-25.3%,506,4.9%,"9,358",2.3%,"30,520",10.4%,"7,118",3.4%,"14,844",8.5%,"2,421",43.3%,"10,333",7.3%,"6,685",-3.3%,"33,803",7.2%,"19,220",3.0%,"1,105",2.4%,"14,931",2.1%,"1,466",63.5%,"2,525",7.8%,594,6.7%,"5,095",8.5%,"9,273",5.2%,"-4,178",1.3%,,
2022,1,"191,920",8.6%,"186,171",8.4%,"1,186",3.3%,229,-5.2%,"36,126",6.3%,"12,892",6.6%,"2,435",8.5%,510,1.7%,"8,837",4.2%,"28,061",14.4%,"6,198",4.1%,"14,588",7.5%,"2,623",177.7%,"10,399",5.0%,"7,088",7.7%,"33,996",7.3%,"19,370",2.9%,"1,118",11.0%,"15,052",3.9%,"1,460",88.6%,"2,489",8.3%,605,21.4%,"5,748",12.7%,"10,073",8.6%,"-4,324",3.5%,,
2022,2,"198,430",7.1%,"192,996",7.3%,"1,197",3.5%,232,-10.8%,"36,111",0.3%,"12,023",-7.9%,"2,719",33.7%,511,0.3%,"9,372",3.2%,"31,377",15.1%,"6,628",1.4%,"15,534",10.9%,"2,860",80.6%,"10,508",2.6%,"7,389",14.7%,"34,348",5.7%,"19,404",3.2%,"1,117",6.5%,"15,160",4.6%,"2,002",33.9%,"2,526",4.6%,627,14.6%,"5,434",1.3%,"9,758",2.3%,"-4,324",3.5%,,
2022,3,"197,914",4.8%,"192,706",5.0%,"1,230",4.2%,230,-8.9%,"34,992",-2.9%,"11,630",-12.3%,"2,882",36.0%,491,-4.4%,"9,465",1.3%,"29,595",12.8%,"6,465",4.8%,"15,938",8.0%,"3,513",20.8%,"10,525",2.0%,"7,598",17.3%,"34,793",4.1%,"19,639",3.3%,"1,128",3.7%,"15,402",3.8%,"2,144",7.2%,"2,506",-0.1%,634,8.6%,"5,208",-2.4%,"9,532",0.2%,"-4,324",3.5%,,
2022,4,"202,824",4.5%,"198,101",4.8%,"1,263",6.1%,225,-8.1%,"35,855",-3.9%,"11,532",-13.1%,"2,742",39.1%,485,-4.2%,"9,708",3.7%,"33,490",9.7%,"7,178",0.9%,"15,901",7.1%,"2,904",20.0%,"10,910",5.6%,"7,724",15.5%,"34,826",3.0%,"19,998",4.0%,"1,148",3.8%,"15,597",4.5%,"2,156",47.0%,"2,532",0.3%,637,7.3%,"4,723",-7.3%,"9,047",-2.4%,"-4,324",3.5%,,
2023,1,"199,147",3.8%,"193,494",3.9%,"1,243",4.8%,220,-4.0%,"36,164",0.1%,"12,125",-6.0%,"3,230",32.6%,480,-5.9%,"9,283",5.0%,"29,004",3.4%,"6,230",0.5%,"16,010",9.8%,"3,205",22.2%,"10,752",3.4%,"7,769",9.6%,"34,995",2.9%,"20,058",3.6%,"1,151",3.0%,"15,715",4.4%,984,-32.6%,"2,593",4.2%,636,5.1%,"5,652",-1.7%,"10,157",0.8%,"-4,504",4.2%,,
2023,2,"200,370",1.0%,"195,240",1.2%,"1,228",2.6%,231,-0.7%,"35,887",-0.6%,"11,735",-2.4%,"3,250",19.5%,474,-7.2%,"9,750",4.0%,"29,435",-6.2%,"6,533",-1.4%,"16,370",5.4%,"3,393",18.6%,"10,695",1.8%,"7,811",5.7%,"35,303",2.8%,"20,115",3.7%,"1,150",3.0%,"15,859",4.6%,"1,008",-49.7%,"2,639",4.5%,644,2.7%,"5,130",-5.6%,"9,634",-1.3%,"-4,504",4.2%,,
2023,3,"200,033",1.1%,"194,915",1.1%,"1,263",2.7%,234,1.5%,"35,069",0.2%,"11,959",2.8%,"3,461",20.1%,468,-4.6%,"9,858",4.1%,"28,247",-4.6%,"6,276",-2.9%,"16,440",3.1%,"3,897",10.9%,"10,551",0.2%,"7,850",3.3%,"35,540",2.1%,"20,457",4.2%,"1,174",4.1%,"16,103",4.6%,"1,030",-52.0%,"2,627",4.8%,646,1.8%,"5,118",-1.7%,"9,622",0.9%,"-4,504",4.2%,,
2023,4,"204,083",0.6%,"199,563",0.7%,"1,288",2.0%,230,2.2%,"36,226",1.0%,"11,751",1.9%,"3,300",20.3%,473,-2.5%,"9,975",2.8%,"31,130",-7.0%,"6,974",-2.8%,"16,470",3.6%,"3,265",12.4%,"10,597",-2.9%,"7,889",2.1%,"35,925",3.2%,"20,884",4.4%,"1,187",3.4%,"16,386",5.1%,"1,055",-51.1%,"2,632",3.9%,651,2.1%,"4,520",-4.3%,"9,025",-0.2%,"-4,504",4.2%,,
2024,1,"202,502",1.7%,"196,553",1.6%,"1,289",3.6%,224,1.5%,"35,281",-2.4%,"12,231",0.9%,"3,727",15.4%,483,0.5%,"9,424",1.5%,"28,067",-3.2%,"6,221",-0.2%,"16,556",3.4%,"3,549",10.7%,"10,533",-2.0%,"7,930",2.1%,"36,066",3.1%,"20,982",4.6%,"1,186",3.0%,"16,466",4.8%,"1,482",50.6%,"2,655",2.4%,656,3.1%,"5,950",5.3%,"10,632",4.7%,"-4,682",3.9%,,
2024,2,"207,110",3.4%,"201,717",3.3%,"1,264",2.9%,231,0.2%,"37,221",3.7%,"13,275",13.1%,"3,748",15.3%,489,3.1%,"9,947",2.0%,"29,155",-1.0%,"6,447",-1.3%,"16,884",3.1%,"3,535",4.2%,"10,553",-1.3%,"7,963",1.9%,"36,677",3.9%,"21,000",4.4%,"1,178",2.4%,"16,636",4.9%,"1,901",88.6%,"2,664",0.9%,672,4.3%,"5,393",5.1%,"10,075",4.6%,"-4,682",3.9%,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
