"CubeId";"devwkibiim"
"2020-01";"N";"GB";"I";"194.26240871"
"2020-01";"N";"US";"I";"173.62244547"
"2020-01";"K";"CN";"I";"98.49906333"
"2020-01";"K";"DE";"I";"115.35650386"
"2020-01";"K";"GB";"I";"141.94032416"
"2020-01";"K";"US";"I";"126.25916721"
"2020-02";"N";"CN";"I";"145.65385207"
"2020-02";"N";"DE";"I";"142.21875921"
"2020-02";"N";"GB";"I";"194.55492184"
"2020-02";"N";"US";"I";"172.50891095"
"2020-02";"K";"CN";"I";"98.74176941"
"2020-02";"K";"DE";"I";"116.62165196"
"2020-02";"K";"GB";"I";"141.80730972"
"2020-02";"K";"US";"I";"125.17707403"
"2020-03";"N";"CN";"I";"149.03679464"
"2020-03";"N";"DE";"I";"143.01335345"
"2020-03";"N";"GB";"I";"207.87265836"
"2020-03";"N";"US";"I";"175.95553291"
"2020-03";"K";"CN";"I";"101.24470075"
"2020-03";"K";"DE";"I";"117.21309074"
"2020-03";"K";"GB";"I";"151.26616742"
"2020-03";"K";"US";"I";"127.94282215"
"2020-04";"N";"CN";"I";"148.09490869"
"2020-04";"N";"DE";"I";"143.62822611"
"2020-04";"N";"GB";"I";"204.51283876"
"2020-04";"N";"US";"I";"173.49884068"
"2020-04";"K";"CN";"I";"100.70038864"
"2020-04";"K";"DE";"I";"117.48128161"
"2020-04";"K";"GB";"I";"148.67967414"
"2020-04";"K";"US";"I";"126.6295898"
"2020-05";"N";"CN";"I";"148.78072653"
"2020-05";"N";"DE";"I";"143.2993506"
"2020-05";"N";"GB";"I";"206.47848423"
"2020-05";"N";"US";"I";"173.57642161"
"2020-05";"K";"CN";"I";"101.47936919"
"2020-05";"K";"DE";"I";"116.9340879"
"2020-05";"K";"GB";"I";"150.14915187"
"2020-05";"K";"US";"I";"126.55144451"
"2020-06";"N";"CN";"I";"151.2876321"
"2020-06";"N";"DE";"I";"141.34986941"
"2020-06";"N";"GB";"I";"206.599967"
"2020-06";"N";"US";"I";"176.99043688"
"2020-06";"K";"CN";"I";"102.90904891"
"2020-06";"K";"DE";"I";"115.21513388"
"2020-06";"K";"GB";"I";"149.87805331"
"2020-06";"K";"US";"I";"128.55063725"
"2020-07";"N";"CN";"I";"152.42247721"
"2020-07";"N";"DE";"I";"141.48322479"
"2020-07";"N";"GB";"I";"208.29628456"
"2020-07";"N";"US";"I";"180.16999904"
"2020-07";"K";"CN";"I";"104.33663176"
"2020-07";"K";"DE";"I";"116.45372739"
"2020-07";"K";"GB";"I";"150.42980071"
"2020-07";"K";"US";"I";"130.37720093"
"2020-08";"N";"CN";"I";"154.66580115"
"2020-08";"N";"DE";"I";"140.67035724"
"2020-08";"N";"GB";"I";"206.02619809"
"2020-08";"N";"US";"I";"185.01158952"
"2020-08";"K";"CN";"I";"104.67897894"
"2020-08";"K";"DE";"I";"115.68608805"
"2020-08";"K";"GB";"I";"149.55157003"
"2020-08";"K";"US";"I";"133.29272738"
"2020-09";"N";"CN";"I";"151.35175076"
"2020-09";"N";"DE";"I";"140.46419669"
"2020-09";"N";"GB";"I";"207.71410832"
"2020-09";"N";"US";"I";"184.15529709"
"2020-09";"K";"CN";"I";"102.73558594"
"2020-09";"K";"DE";"I";"115.58746068"
"2020-09";"K";"GB";"I";"150.38053088"
"2020-09";"K";"US";"I";"132.43740334"
"2020-10";"N";"CN";"I";"149.75017732"
"2020-10";"N";"DE";"I";"141.02694178"
"2020-10";"N";"GB";"I";"207.90375935"
"2020-10";"N";"US";"I";"184.48454872"
"2020-10";"K";"CN";"I";"101.99887666"
"2020-10";"K";"DE";"I";"115.81193713"
"2020-10";"K";"GB";"I";"150.5424784"
"2020-10";"K";"US";"I";"132.58540397"
"2020-11";"N";"CN";"I";"147.27225284"
"2020-11";"N";"DE";"I";"140.50871327"
"2020-11";"N";"GB";"I";"204.78324381"
"2020-11";"N";"US";"I";"184.85586725"
"2020-11";"K";"CN";"I";"100.73534482"
"2020-11";"K";"DE";"I";"115.00157275"
"2020-11";"K";"GB";"I";"148.35941715"
"2020-11";"K";"US";"I";"132.51561633"
"2020-12";"N";"CN";"I";"149.51813244"
"2020-12";"N";"DE";"I";"140.03056328"
"2020-12";"N";"GB";"I";"206.31282104"
"2020-12";"N";"US";"I";"189.43610628"
"2020-12";"K";"CN";"I";"101.51643266"
"2020-12";"K";"DE";"I";"114.61300804"
"2020-12";"K";"GB";"I";"149.05661432"
"2020-12";"K";"US";"I";"135.29594016"
"2021-01";"N";"CN";"I";"148.32328735"
"2021-01";"N";"DE";"I";"140.3256424"
"2021-01";"N";"GB";"I";"203.76366323"
"2021-01";"N";"US";"I";"189.9674967"
"2021-01";"K";"CN";"I";"100.50358156"
"2021-01";"K";"DE";"I";"113.21544971"
"2021-01";"K";"GB";"I";"146.66721301"
"2021-01";"K";"US";"I";"135.43219422"
"2021-02";"N";"CN";"I";"146.21694985"
"2021-02";"N";"DE";"I";"139.53456447"
"2021-02";"N";"GB";"I";"198.0317981"
"2021-02";"N";"US";"I";"187.6790196"
"2021-02";"K";"CN";"I";"98.92764591"
"2021-02";"K";"DE";"I";"112.19218982"
"2021-02";"K";"GB";"I";"142.435238"
"2021-02";"K";"US";"I";"133.17920944"
"2021-03";"N";"CN";"I";"142.30194177"
"2021-03";"N";"DE";"I";"136.9207584"
"2021-03";"N";"GB";"I";"191.23377939"
"2021-03";"N";"US";"I";"181.16199557"
"2021-03";"K";"CN";"I";"96.077477"
"2021-03";"K";"DE";"I";"110.066834"
"2021-03";"K";"GB";"I";"137.38076204"
"2021-03";"K";"US";"I";"128.07479821"
"2021-04";"N";"CN";"I";"143.53036071"
"2021-04";"N";"DE";"I";"137.23950452"
"2021-04";"N";"GB";"I";"192.82090225"
"2021-04";"N";"US";"I";"182.42493869"
"2021-04";"K";"CN";"I";"97.02824247"
"2021-04";"K";"DE";"I";"110.49056047"
"2021-04";"K";"GB";"I";"138.40142699"
"2021-04";"K";"US";"I";"128.27400584"
"2021-05";"N";"CN";"I";"144.7280969"
"2021-05";"N";"DE";"I";"138.11731934"
"2021-05";"N";"GB";"I";"193.8059861"
"2021-05";"N";"US";"I";"186.49873153"
"2021-05";"K";"CN";"I";"97.68405118"
"2021-05";"K";"DE";"I";"110.90361444"
"2021-05";"K";"GB";"I";"138.73510295"
"2021-05";"K";"US";"I";"130.25001874"
"2021-06";"N";"CN";"I";"143.76343776"
"2021-06";"N";"DE";"I";"138.46191951"
"2021-06";"N";"GB";"I";"193.43481059"
"2021-06";"N";"US";"I";"185.46733327"
"2021-06";"K";"CN";"I";"97.19943245"
"2021-06";"K";"DE";"I";"110.83905065"
"2021-06";"K";"GB";"I";"137.96810755"
"2021-06";"K";"US";"I";"128.61282122"
"2021-07";"N";"CN";"I";"143.26899278"
"2021-07";"N";"DE";"I";"139.56211088"
"2021-07";"N";"GB";"I";"194.37488888"
"2021-07";"N";"US";"I";"183.41580914"
"2021-07";"K";"CN";"I";"96.94878744"
"2021-07";"K";"DE";"I";"111.36688204"
"2021-07";"K";"GB";"I";"138.52211651"
"2021-07";"K";"US";"I";"126.83279334"
"2021-08";"N";"CN";"I";"143.94046136"
"2021-08";"N";"DE";"I";"140.78105941"
"2021-08";"N";"GB";"I";"195.28051206"
"2021-08";"N";"US";"I";"184.17544026"
"2021-08";"K";"CN";"I";"97.65273203"
"2021-08";"K";"DE";"I";"112.38053082"
"2021-08";"K";"GB";"I";"138.67693237"
"2021-08";"K";"US";"I";"127.15525416"
"2021-09";"N";"CN";"I";"142.24000462"
"2021-09";"N";"DE";"I";"139.48784046"
"2021-09";"N";"GB";"I";"194.3818607"
"2021-09";"N";"US";"I";"182.57419097"
"2021-09";"K";"CN";"I";"97.02887689"
"2021-09";"K";"DE";"I";"111.29460643"
"2021-09";"K";"GB";"I";"138.00565701"
"2021-09";"K";"US";"I";"125.78518294"
"2021-10";"N";"CN";"I";"141.25245225"
"2021-10";"N";"DE";"I";"141.3857857"
"2021-10";"N";"GB";"I";"194.88805253"
"2021-10";"N";"US";"I";"182.32142766"
"2021-10";"K";"CN";"I";"96.04291631"
"2021-10";"K";"DE";"I";"112.62596525"
"2021-10";"K";"GB";"I";"137.65636094"
"2021-10";"K";"US";"I";"124.91408905"
"2021-11";"N";"CN";"I";"140.81170602"
"2021-11";"N";"DE";"I";"143.96684026"
"2021-11";"N";"GB";"I";"198.53993283"
"2021-11";"N";"US";"I";"182.6660214"
"2021-11";"K";"CN";"I";"95.43541643"
"2021-11";"K";"DE";"I";"114.23500489"
"2021-11";"K";"GB";"I";"139.67510572"
"2021-11";"K";"US";"I";"124.48236189"
"2021-12";"N";"CN";"I";"140.49448252"
"2021-12";"N";"DE";"I";"145.53627116"
"2021-12";"N";"GB";"I";"200.97268427"
"2021-12";"N";"US";"I";"182.85046981"
"2021-12";"K";"CN";"I";"95.49017846"
"2021-12";"K";"DE";"I";"115.26012097"
"2021-12";"K";"GB";"I";"140.62322842"
"2021-12";"K";"US";"I";"123.86810074"
"2022-01";"N";"CN";"I";"140.56388559"
"2022-01";"N";"DE";"I";"145.61791515"
"2022-01";"N";"GB";"I";"197.74504783"
"2022-01";"N";"US";"I";"183.30438929"
"2022-01";"K";"CN";"I";"95.84506959"
"2022-01";"K";"DE";"I";"114.7247072"
"2022-01";"K";"GB";"I";"137.93919089"
"2022-01";"K";"US";"I";"123.53678238"
"2022-02";"N";"CN";"I";"139.71299871"
"2022-02";"N";"DE";"I";"144.80624711"
"2022-02";"N";"GB";"I";"197.18846202"
"2022-02";"N";"US";"I";"182.49800584"
"2022-02";"K";"CN";"I";"95.51121908"
"2022-02";"K";"DE";"I";"114.02235766"
"2022-02";"K";"GB";"I";"137.23830255"
"2022-02";"K";"US";"I";"122.57001113"
"2022-03";"N";"CN";"I";"138.66099197"
"2022-03";"N";"DE";"I";"147.8386436"
"2022-03";"N";"GB";"I";"201.18106222"
"2022-03";"N";"US";"I";"181.12471507"
"2022-03";"K";"CN";"I";"94.39267066"
"2022-03";"K";"DE";"I";"114.99572046"
"2022-03";"K";"GB";"I";"139.31415201"
"2022-03";"K";"US";"I";"120.79605565"
"2022-04";"N";"CN";"I";"138.42963516"
"2022-04";"N";"DE";"I";"148.29076585"
"2022-04";"N";"GB";"I";"201.60290885"
"2022-04";"N";"US";"I";"178.41713551"
"2022-04";"K";"CN";"I";"93.9057134"
"2022-04";"K";"DE";"I";"115.23856289"
"2022-04";"K";"GB";"I";"137.71816858"
"2022-04";"K";"US";"I";"118.8678073"
"2022-05";"N";"CN";"I";"138.95353792"
"2022-05";"N";"DE";"I";"146.29712091"
"2022-05";"N";"GB";"I";"202.1133199"
"2022-05";"N";"US";"I";"171.91901646"
"2022-05";"K";"CN";"I";"94.61283562"
"2022-05";"K";"DE";"I";"112.9586579"
"2022-05";"K";"GB";"I";"138.1680177"
"2022-05";"K";"US";"I";"113.86488298"
"2022-06";"N";"CN";"I";"140.31849215"
"2022-06";"N";"DE";"I";"147.72032609"
"2022-06";"N";"GB";"I";"206.12299233"
"2022-06";"N";"US";"I";"173.7551912"
"2022-06";"K";"CN";"I";"95.73013932"
"2022-06";"K";"DE";"I";"114.51173252"
"2022-06";"K";"GB";"I";"140.58318749"
"2022-06";"K";"US";"I";"114.24024999"
"2022-07";"N";"CN";"I";"141.09754706"
"2022-07";"N";"DE";"I";"153.35992607"
"2022-07";"N";"GB";"I";"211.9364156"
"2022-07";"N";"US";"I";"173.67361173"
"2022-07";"K";"CN";"I";"96.2245996"
"2022-07";"K";"DE";"I";"118.57008106"
"2022-07";"K";"GB";"I";"143.55872316"
"2022-07";"K";"US";"I";"114.43568336"
"2022-08";"N";"CN";"I";"144.41015123"
"2022-08";"N";"DE";"I";"156.29275577"
"2022-08";"N";"GB";"I";"214.67815369"
"2022-08";"N";"US";"I";"175.96145628"
"2022-08";"K";"CN";"I";"98.92756431"
"2022-08";"K";"DE";"I";"120.58612502"
"2022-08";"K";"GB";"I";"145.08518145"
"2022-08";"K";"US";"I";"116.06330599"
"2022-09";"N";"CN";"I";"146.65100555"
"2022-09";"N";"DE";"I";"157.10131869"
"2022-09";"N";"GB";"I";"223.27542268"
"2022-09";"N";"US";"I";"173.06518071"
"2022-09";"K";"CN";"I";"100.50059649"
"2022-09";"K";"DE";"I";"119.23841301"
"2022-09";"K";"GB";"I";"150.40917406"
"2022-09";"K";"US";"I";"113.81829729"
"2022-10";"N";"CN";"I";"146.81124979"
"2022-10";"N";"DE";"I";"154.71972753"
"2022-10";"N";"GB";"I";"219.22025639"
"2022-10";"N";"US";"I";"169.14988783"
"2022-10";"K";"CN";"I";"100.63957103"
"2022-10";"K";"DE";"I";"116.69707324"
"2022-10";"K";"GB";"I";"145.5503062"
"2022-10";"K";"US";"I";"110.8007586"
"2022-11";"N";"CN";"I";"151.00219976"
"2022-11";"N";"DE";"I";"153.88868243"
"2022-11";"N";"GB";"I";"217.48879182"
"2022-11";"N";"US";"I";"174.34727173"
"2022-11";"K";"CN";"I";"103.73271581"
"2022-11";"K";"DE";"I";"115.63891677"
"2022-11";"K";"GB";"I";"144.05887783"
"2022-11";"K";"US";"I";"114.21839729"
"2022-12";"N";"CN";"I";"152.10845362"
"2022-12";"N";"DE";"I";"153.53089853"
"2022-12";"N";"GB";"I";"217.20027231"
"2022-12";"N";"US";"I";"180.67126339"
"2022-12";"K";"CN";"I";"104.49495386"
"2022-12";"K";"DE";"I";"115.64427254"
"2022-12";"K";"GB";"I";"143.11187033"
"2022-12";"K";"US";"I";"118.22495012"
"2023-01";"N";"CN";"I";"149.38275158"
"2023-01";"N";"DE";"I";"152.13254585"
"2023-01";"N";"GB";"I";"218.23674179"
"2023-01";"N";"US";"I";"182.2149609"
"2023-01";"K";"CN";"I";"103.04587031"
"2023-01";"K";"DE";"I";"114.00745269"
"2023-01";"K";"GB";"I";"144.34163442"
"2023-01";"K";"US";"I";"119.17064426"
"2023-02";"N";"CN";"I";"150.28027101"
"2023-02";"N";"DE";"I";"152.94390377"
"2023-02";"N";"GB";"I";"220.37351096"
"2023-02";"N";"US";"I";"182.19192869"
"2023-02";"K";"CN";"I";"105.08754478"
"2023-02";"K";"DE";"I";"114.51536543"
"2023-02";"K";"GB";"I";"145.12402227"
"2023-02";"K";"US";"I";"119.234066"
"2023-03";"N";"CN";"I";"151.43209204"
"2023-03";"N";"DE";"I";"152.9299186"
"2023-03";"N";"GB";"I";"219.31853185"
"2023-03";"N";"US";"I";"181.96383459"
"2023-03";"K";"CN";"I";"105.34879077"
"2023-03";"K";"DE";"I";"114.04575722"
"2023-03";"K";"GB";"I";"143.65875377"
"2023-03";"K";"US";"I";"119.02280522"
"2023-04";"N";"CN";"I";"155.81039437"
"2023-04";"N";"DE";"I";"153.76382363"
"2023-04";"N";"GB";"I";"220.33408851"
"2023-04";"N";"US";"I";"187.41476534"
"2023-04";"K";"CN";"I";"108.2986396"
"2023-04";"K";"DE";"I";"114.34632379"
"2023-04";"K";"GB";"I";"143.21974015"
"2023-04";"K";"US";"I";"122.07151502"
"2023-05";"N";"CN";"I";"158.18554109"
"2023-05";"N";"DE";"I";"155.31423954"
"2023-05";"N";"GB";"I";"220.03570721"
"2023-05";"N";"US";"I";"187.68352186"
"2023-05";"K";"CN";"I";"109.83522332"
"2023-05";"K";"DE";"I";"115.43550491"
"2023-05";"K";"GB";"I";"142.48924632"
"2023-05";"K";"US";"I";"122.07553862"
"2023-06";"N";"CN";"I";"161.56211085"
"2023-06";"N";"DE";"I";"155.18475703"
"2023-06";"N";"GB";"I";"216.61859672"
"2023-06";"N";"US";"I";"186.91460428"
"2023-06";"K";"CN";"I";"112.13484838"
"2023-06";"K";"DE";"I";"114.97184504"
"2023-06";"K";"GB";"I";"139.94354047"
"2023-06";"K";"US";"I";"121.37995861"
"2023-07";"N";"CN";"I";"167.15569164"
"2023-07";"N";"DE";"I";"156.77963342"
"2023-07";"N";"GB";"I";"218.90170211"
"2023-07";"N";"US";"I";"192.65757126"
"2023-07";"K";"CN";"I";"116.19206829"
"2023-07";"K";"DE";"I";"115.94531821"
"2023-07";"K";"GB";"I";"141.51280214"
"2023-07";"K";"US";"I";"124.95288023"
"2023-08";"N";"CN";"I";"167.77013208"
"2023-08";"N";"DE";"I";"158.01989651"
"2023-08";"N";"GB";"I";"220.68802383"
"2023-08";"N";"US";"I";"191.69167198"
"2023-08";"K";"CN";"I";"116.65248247"
"2023-08";"K";"DE";"I";"116.59173899"
"2023-08";"K";"GB";"I";"142.53579089"
"2023-08";"K";"US";"I";"123.83666673"
"2023-09";"N";"CN";"I";"165.07152322"
"2023-09";"N";"DE";"I";"157.82688524"
"2023-09";"N";"GB";"I";"221.19746504"
"2023-09";"N";"US";"I";"187.45629637"
"2023-09";"K";"CN";"I";"115.01100051"
"2023-09";"K";"DE";"I";"116.55474679"
"2023-09";"K";"GB";"I";"142.38897568"
"2023-09";"K";"US";"I";"120.90464213"
"2023-10";"N";"CN";"I";"164.26807604"
"2023-10";"N";"DE";"I";"158.57197663"
"2023-10";"N";"GB";"I";"223.90454943"
"2023-10";"N";"US";"I";"186.29138796"
"2023-10";"K";"CN";"I";"114.75260175"
"2023-10";"K";"DE";"I";"117.25669831"
"2023-10";"K";"GB";"I";"144.36194857"
"2023-10";"K";"US";"I";"120.24007159"
"2023-11";"N";"CN";"I";"164.65765871"
"2023-11";"N";"DE";"I";"157.24436326"
"2023-11";"N";"GB";"I";"222.57566129"
"2023-11";"N";"US";"I";"188.8080821"
"2023-11";"K";"CN";"I";"115.29646595"
"2023-11";"K";"DE";"I";"116.26085702"
"2023-11";"K";"GB";"I";"143.59272126"
"2023-11";"K";"US";"I";"121.67223414"
"2023-12";"N";"CN";"I";"167.79828387"
"2023-12";"N";"DE";"I";"160.46612895"
"2023-12";"N";"GB";"I";"225.06131153"
"2023-12";"N";"US";"I";"194.6905481"
"2023-12";"K";"CN";"I";"117.63008257"
"2023-12";"K";"DE";"I";"118.54249234"
"2023-12";"K";"GB";"I";"144.88497485"
"2023-12";"K";"US";"I";"125.38479966"
"2024-01";"N";"CN";"I";"169.803853"
"2024-01";"N";"DE";"I";"161.84531249"
"2024-01";"N";"GB";"I";"226.12721653"
"2024-01";"N";"US";"I";"196.29571165"
"2024-01";"K";"CN";"I";"119.6388282"
"2024-01";"K";"DE";"I";"119.42350698"
"2024-01";"K";"GB";"I";"145.39417584"
"2024-01";"K";"US";"I";"126.10813714"
"2024-02";"N";"CN";"I";"166.72358523"
"2024-02";"N";"DE";"I";"160.11064021"
"2024-02";"N";"GB";"I";"222.50318611"
"2024-02";"N";"US";"I";"192.06683307"
"2024-02";"K";"CN";"I";"117.08857994"
"2024-02";"K";"DE";"I";"118.26019226"
"2024-02";"K";"GB";"I";"142.76186799"
"2024-02";"K";"US";"I";"123.23935509"
"2024-03";"N";"CN";"I";"164.67163816"
"2024-03";"N";"DE";"I";"156.83049818"
"2024-03";"N";"GB";"I";"218.1554648"
"2024-03";"N";"US";"I";"189.44385063"
"2024-03";"K";"CN";"I";"115.61316244"
"2024-03";"K";"DE";"I";"115.67578472"
"2024-03";"K";"GB";"I";"139.14347401"
"2024-03";"K";"US";"I";"121.00579458"
"2024-04";"N";"CN";"I";"161.69483577"
"2024-04";"N";"DE";"I";"155.19574304"
"2024-04";"N";"GB";"I";"216.1531381"
"2024-04";"N";"US";"I";"185.10172655"
"2024-04";"K";"CN";"I";"113.6952281"
"2024-04";"K";"DE";"I";"114.40029959"
"2024-04";"K";"GB";"I";"138.239462"
"2024-04";"K";"US";"I";"118.2592114"
"2024-05";"N";"CN";"I";"161.66070138"
"2024-05";"N";"DE";"I";"154.16568447"
"2024-05";"N";"GB";"I";"214.52346939"
"2024-05";"N";"US";"I";"185.19295781"
"2024-05";"K";"CN";"I";"113.48207732"
"2024-05";"K";"DE";"I";"113.41771675"
"2024-05";"K";"GB";"I";"136.99977066"
"2024-05";"K";"US";"I";"118.27676529"
"2024-06";"N";"CN";"I";"164.90682629"
"2024-06";"N";"DE";"I";"157.46430945"
"2024-06";"N";"GB";"I";"216.75638002"
"2024-06";"N";"US";"I";"188.36188958"
"2024-06";"K";"CN";"I";"115.75921124"
"2024-06";"K";"DE";"I";"115.61029779"
"2024-06";"K";"GB";"I";"138.02128006"
"2024-06";"K";"US";"I";"120.34538759"
"2024-07";"N";"CN";"I";"165.35254729"
"2024-07";"N";"DE";"I";"156.49967923"
"2024-07";"N";"GB";"I";"214.73209769"
"2024-07";"N";"US";"I";"188.67194586"
"2024-07";"K";"CN";"I";"115.84574609"
"2024-07";"K";"DE";"I";"114.59829309"
"2024-07";"K";"GB";"I";"136.45697484"
"2024-07";"K";"US";"I";"120.39907941"
"2024-08";"N";"CN";"I";"169.3144452"
"2024-08";"N";"DE";"I";"160.26466538"
"2024-08";"N";"GB";"I";"221.93869925"
"2024-08";"N";"US";"I";"196.2018007"
"2024-08";"K";"CN";"I";"118.33549146"
"2024-08";"K";"DE";"I";"117.29093073"
"2024-08";"K";"GB";"I";"140.52847656"
"2024-08";"K";"US";"I";"124.92318149"
"2024-09";"N";"CN";"I";"169.76185175"
"2024-09";"N";"DE";"I";"160.95967999"
"2024-09";"N";"GB";"I";"220.02941638"
"2024-09";"N";"US";"I";"198.74992974"
"2024-09";"K";"CN";"I";"118.81690752"
"2024-09";"K";"DE";"I";"117.41750967"
"2024-09";"K";"GB";"I";"139.19744166"
"2024-09";"K";"US";"I";"126.2398794"
"2024-10";"N";"CN";"I";"167.33301476"
"2024-10";"N";"DE";"I";"161.36081145"
"2024-10";"N";"GB";"I";"219.21356377"
"2024-10";"N";"US";"I";"195.65555928"
"2024-10";"K";"CN";"I";"116.95230323"
"2024-10";"K";"DE";"I";"117.32268661"
"2024-10";"K";"GB";"I";"138.3243385"
"2024-10";"K";"US";"I";"123.99297134"
